schema,table,column,comment,col_seq,table_comment
cam,card_issue,snbk_crd_apl_no,반송카드신청번호,51,
cam,card_issue,rltg_crd_rltm_isu_yn,실물카드실시간발급여부,52,
cam,card_issue,rltg_crd_dlv_st_cd,실물카드배송상태코드,53,
cam,card_issue,snbk_risu_apl_yn,반송재발급신청여부,54,
cam,card_issue,rltg_crd_dsn_yn,PHYSICAL_DEFINED_YN,55,
cam,card_issue,crd_dlv_type_cd,ROUTE_TYPE,56,
cam,card_issue,hdfs_upd_dttm,하둡변경일시,57,
cam,card_issue,crd_risu_rsn_cdnm,카드재발급사유코드명,58,
cam,card_issue,afc_gm_crd_apl_no,제휴사전문카드신청번호,59,
cam,card_issue,crd_dlv_dtl_val,카드배송상세값,60,
cam,card_issue,itnc_std_use_yn,국제표준사용여부,61,
cam,card_issue,wc_stlm_use_yn,원화결제사용여부,62,
cam,card_issue,itnc_applet_nm,국제애플릿명,63,
cam,card_issue,rqs_asp_id,신청 ASP_ID,64,
cam,card_issue,ovrs_stlm_use_yn,해외결제사용여부,65,
cam,card_issue,rqs_mbr_id,신청 회원 ID,66,
cam,card_issue,rqs_ka_id,요청KAID,67,
cam,ext_card_map,al_crd_mapng_sno,제휴카드매핑일련번호,1,제휴카드매핑
cam,ext_card_map,sys_cre_dttm,시스템생성일시,2,제휴카드매핑
cam,ext_card_map,sys_upd_dttm,시스템수정일시,3,제휴카드매핑
cam,ext_card_map,afc_crd_rgno,제휴사카드등록번호,4,제휴카드매핑
cam,ext_card_map,asp_id,ASP_ID,5,제휴카드매핑
cam,ext_card_map,ka_id,KA_ID,6,제휴카드매핑
cam,ext_card_map,mbr_id,회원ID,7,제휴카드매핑
cam,ext_card_map,mb_crd_par_no,모바일카드PAR번호,8,제휴카드매핑
cam,ext_card_map,mb_crd_svc_id,모바일카드서비스ID,9,제휴카드매핑
cam,ext_card_map,mb_crd_svc_nm,모바일카드서비스명,10,제휴카드매핑
cam,ext_card_map,al_crd_rpl_no,제휴카드대체번호,11,제휴카드매핑
cam,ext_card_map,al_crd_mapng_st_cd,제휴카드매핑상태코드,12,제휴카드매핑
cam,ext_card_map,al_crdco_cdnm,제휴카드사코드명,13,제휴카드매핑
cam,ext_card_map,al_crd_svc_id,제휴카드서비스ID,14,제휴카드매핑
cam,ext_card_map,hdfs_upd_dttm,하둡변경일시,15,제휴카드매핑
cam,issued_card_register,crd_conn_sno,카드연결일련번호,1,
cam,issued_card_register,sys_cre_dttm,시스템생성일시,2,
cam,issued_card_register,sys_upd_dttm,시스템수정일시,3,
cam,issued_card_register,crd_reg_dt,카드등록일자,4,
cam,issued_card_register,crd_stlm_mhd_cd,카드결제방식코드,5,
cam,issued_card_register,crd_apl_type_cd,카드신청유형코드,6,
cam,issued_card_register,reg_crd_rltg_type_cd,등록카드실물유형코드,7,
cam,issued_card_register,crd_apl_no,카드신청번호,8,
cam,issued_card_register,crd_reg_st_cd,카드등록상태코드,9,
cam,issued_card_register,bef_crd_par_no,이전카드PAR번호,10,
cam,issued_card_register,reg_par_no,등록PAR번호,11,
cam,issued_card_register,mbr_id,카드등록회원ID,12,
cam,issued_card_register,asp_id,ASP_ID,13,
cam,issued_card_register,rqs_chnl_cd,요청채널코드,14,
cam,issued_card_register,call_err_cd,호출오류코드,15,
cam,issued_card_register,call_err_msg_cn,호출오류메시지내용,16,
cam,issued_card_register,crd_reg_type_cd,카드등록유형코드,17,
cam,issued_card_register,rltg_crd_svc_id,실물카드서비스ID,18,
cam,issued_card_register,al_mb_crd_par_no,제휴모바일카드PAR번호,19,
cam,issued_card_register,al_mb_crd_svc_id,제휴모바일카드서비스ID,20,
cam,issued_card_register,prd_attr_val,상품속성값,21,
cam,issued_card_register,mb_crd_svc_id,모바일카드서비스ID,22,
cam,issued_card_register,add_crd_apl_no,추가카드신청번호,23,
cam,issued_card_register,crd_risu_rsn_cdnm,카드재발급사유코드명,24,
cam,issued_card_register,mb_crd_par_no,모바일카드PAR번호,25,
cam,issued_card_register,ka_id,KA_ID,26,
cam,issued_card_register,rqs_asp_id,요청ASP_ID,27,
cam,issued_card_register,rqs_mbr_id,요청회원ID,28,
cam,issued_card_register,hdfs_upd_dttm,하둡변경일시,29,
cam,issued_card_register,pt_cre_yy,,30,
cas,cas_crd_autht,crd_autht_sno,카드인증일련번호,1,
cas,cas_crd_autht,tr_dt,거래일자,2,
cas,cas_crd_autht,tr_ti,거래시각,3,
cas,cas_crd_autht,par_no,PAR번호,4,
cas,cas_crd_autht,mbr_id,회원ID,5,
cas,cas_crd_autht,acqr_cd,"매입사코드(1:KB매입대행,12:하나매입대행,15:삼성매입대행)",6,
cas,cas_crd_autht,crd_autht_type_cd,"카드인증유형코드(PAST_AUTH:구인증,OVRS_STLM_AUTH:해외결제인증,DJMC_AUTH:직가맹인증)",7,
cas,cas_crd_autht,svc_id,서비스ID,8,
cas,cas_crd_autht,mc_cd,가맹점코드(CGV),9,
cas,cas_crd_autht,autht_sucs_yn,"인증성공여부(Y,N)",10,
cas,cas_crd_autht,acqr_rsp_cd,매입사응답코드,11,
cas,cas_crd_autht,rsp_msg_cn,응답메시지내용,12,
cas,cas_crd_autht,sys_cre_dttm,시스템생성일시,13,
cas,cas_crd_autht,sys_upd_dttm,시스템수정일시,14,
cas,cas_crd_autht,hdfs_upd_dttm,하둡변경일시,15,
cas,cas_crd_autht,pt_cre_yy,,16,
cas,cas_sppm_crd_autht,sppm_crd_autht_sno,간편결제카드인증일련번호,1,
cas,cas_sppm_crd_autht,tr_dt,거래일자,2,
cas,cas_sppm_crd_autht,tr_ti,거래시각,3,
cas,cas_sppm_crd_autht,par_no,PAR번호,4,
cas,cas_sppm_crd_autht,crd_mb_rltg_dv_cd,"카드모바일실물구분코드(CARDSE:실물,MOBILE:모바일)",5,
cas,cas_sppm_crd_autht,mbr_id,회원ID,6,
cas,cas_sppm_crd_autht,sppm_cd,간편결제코드,7,
cas,cas_sppm_crd_autht,tr_dv_cd,"거래구분코드(1:카드인증,2:결제비밀번호규칙조회,3:카드정보조회,cvc없는인증)",8,
cas,cas_sppm_crd_autht,tr_natv_no,거래고유번호,9,
cas,cas_sppm_crd_autht,svc_id,서비스ID,10,
cas,cas_sppm_crd_autht,svc_nm,서비스명,11,
cas,cas_sppm_crd_autht,acqr_cd,"매입사코드(1:KB매입대행,12:하나매입대행,15:삼성매입대행)",12,
cas,cas_sppm_crd_autht,crd_svc_no,카드서비스번호(매입사상품코드),13,
cas,cas_sppm_crd_autht,lgvn_cd,지자체코드,14,
cas,cas_sppm_crd_autht,autht_sucs_yn,"인증성공여부(Y,N)",15,
cas,cas_sppm_crd_autht,acqr_rsp_cd,매입사응답코드,16,
cas,cas_sppm_crd_autht,rsp_msg_cn,응답메시지내용,17,
cas,cas_sppm_crd_autht,sys_cre_dttm,시스템생성일시,18,
cas,cas_sppm_crd_autht,sys_upd_dttm,시스템수정일시,19,
cas,cas_sppm_crd_autht,hdfs_upd_dttm,하둡변경일시,20,
cas,cas_sppm_crd_autht,pt_cre_dt,,21,
cas,cas_sppm_itg_cd,acqr_cd,"매입사코드(1:KB매입대행,12:하나매입대행,15:삼성매입대행)",1,
cas,cas_sppm_itg_cd,sppm_cd,간편결제코드,2,
cas,cas_sppm_itg_cd,sppm_itg_type_cd,간편결제통합유형코드,3,
cas,cas_sppm_itg_cd,acqr_nm,매입사명,4,
cas,cas_sppm_itg_cd,sppm_nm,간편결제명,5,
cas,cas_sppm_itg_cd,sys_cre_dttm,시스템생성일시,6,
cas,cas_sppm_itg_cd,sys_upd_dttm,시스템수정일시,7,
cas,cas_sppm_itg_cd,hdfs_upd_dttm,하둡변경일시,8,
cdm,shipping_info,crd_shpn_sno,ID,1,
cdm,shipping_info,sys_cre_dttm,시스템생성일시,2,
cdm,shipping_info,sys_upd_dttm,시스템수정일시,3,
cdm,shipping_info,mbr_lgin_id,로그인ID,4,
cdm,shipping_info,asp_id,ASP_ID,5,
cdm,shipping_info,mbr_id,회원ID,6,
cdm,shipping_info,bsc_addr,기본주소,7,
cdm,shipping_info,dtl_addr,상세주소,8,
cdm,shipping_info,psno,우편번호,9,
cdm,shipping_info,psno_new_old_dv_cd,우편번호신구구분코드,10,
cdm,shipping_info,svc_id,카드서비스ID,11,
cdm,shipping_info,nat_cd,국가코드,12,
cdm,shipping_info,htl_dlv_yn,호텔여부,13,
cdm,shipping_info,shpn_hop_dt,배송희망일자,14,
cdm,shipping_info,frnr_city_addr,도시주소,15,
cdm,shipping_info,frnr_stte_addr,지역주소,16,
cdm,shipping_info,bef_crd_svc_id,이전카드서비스ID,17,
cdm,shipping_info,hdfs_upd_dttm,하둡변경일시,18,
cdm,shipping_info_history,id,ID,1,
cdm,shipping_info_history,data_chg_no,데이터변경번호,2,
cdm,shipping_info_history,data_chg_type_cd,데이터변경유형코드,3,
cdm,shipping_info_history,psno,우편번호,4,
cdm,shipping_info_history,sys_upd_dttm,시스템수정일시,5,
cdm,shipping_info_history,hdfs_upd_dttm,하둡변경일시,6,
cdm,shipping_info_history,pt_upd_dt,,7,
cdm,shipping_retry,od_crd_par_no,기존카드PAR번호,1,
cdm,shipping_retry,sys_cre_dttm,시스템생성일시,2,
cdm,shipping_retry,sys_upd_dttm,시스템수정일시,3,
cdm,shipping_retry,re_sndng_rqs_tmcnt,재발송요청횟수,4,
cdm,shipping_retry,hdfs_upd_dttm,하둡변경일시,5,
cdm,shipping_status,crd_brcd_id,카드바코드번호,1,
cdm,shipping_status,sys_cre_dttm,시스템생성일시,2,
cdm,shipping_status,sys_upd_dttm,시스템수정일시,3,
cdm,shipping_status,crd_shpn_bat_sno,배치ID,4,
cdm,shipping_status,crd_shpn_st_cd,카드배송상태코드,5,
cdm,shipping_status,psrv_ivc_no,택배송장번호,6,
cdm,shipping_status,shpn_enp_cd,배송업체코드,7,
cdm,shipping_status,nspc_reg_dttm,심사등록일시,8,
cdm,shipping_status,shpn_dttm,배송일시,9,
cdm,shipping_status,snbk_rcp_dttm,반송접수일시,10,
cdm,shipping_status,snbk_rsn_cn,반송사유내용,11,
cdm,shipping_status,outs_shpn_st_cd,외부배송상태코드,12,
cdm,shipping_status,outs_snbk_rsn_cd,외부반송사유코드,13,
cdm,shipping_status,outs_takp_rel_cd,외부수령자관계코드,14,
cdm,shipping_status,outs_takp_full_nm,외부수령자성명,15,
cdm,shipping_status,outs_tak_cplt_dttm,외부수령완료일시,16,
cdm,shipping_status,re_cre_par_no,재생성PAR번호,17,
cdm,shipping_status,hdfs_upd_dttm,하둡변경일시,18,
cdm,shipping_try,crd_shpn_rqs_sno,ID,1,
cdm,shipping_try,sys_cre_dttm,시스템생성일시,2,
cdm,shipping_try,sys_upd_dttm,시스템수정일시,3,
cdm,shipping_try,rqs_copt_cd,요청컴포넌트코드,4,
cdm,shipping_try,crd_shpn_try_st_cd,카드배송상태코드,5,
cdm,shipping_try,shpn_try_st_cd,배송시도상태코드,6,
cdm,shipping_try,crd_shpn_sno,카드배송ID,7,
cdm,shipping_try,crd_brcd_id,카드바코드번호,8,
cdm,shipping_try,org_crd_par_no,원카드PAR번호,9,
cdm,shipping_try,re_shpn_xp,재배송비용,10,
cdm,shipping_try,re_shpn_xp_impn_mth_cd,재배송비용부과방법코드,11,
cdm,shipping_try,bef_crd_shpn_rqs_sno,이전카드배송ID,12,
cdm,shipping_try,enc_shpn_crdno,암호화배송카드번호,13,
cdm,shipping_try,chrg_crd_type_cd,충전카드유형코드,14,
cdm,shipping_try,crd_apl_no,카드신청번호,15,
cdm,shipping_try,od_crd_par_no,기존카드PAR번호,16,
cdm,shipping_try,crd_shpn_type_cd,ROUTE_TYPE,17,
cdm,shipping_try,hdfs_upd_dttm,하둡변경일시,18,
cms,cms_cnvg_par,par_no,PAR번호,1,
cms,cms_cnvg_par,cnvg_par_no,결합PAR번호,2,
cms,cms_cnvg_par,svc_id,서비스ID,3,
cms,cms_cnvg_par,mbr_id,회원ID,4,
cms,cms_cnvg_par,main_crd_yn,주카드여부,5,
cms,cms_cnvg_par,sys_cre_dttm,시스템생성일시,6,
cms,cms_cnvg_par,tid,TID,7,
cms,cms_cnvg_par,sys_upd_dttm,시스템수정일시,8,
cms,cms_cnvg_par,cre_dt,생성일자,9,
cms,cms_cnvg_par,asp_id,ASP_ID,10,
cms,cms_cnvg_par,hdfs_upd_dttm,하둡변경일시,11,
cms,cms_crd_vl_prid_exts,par_no,PAR,1,
cms,cms_crd_vl_prid_exts,crd_vl_prid_chg_aft_dt,카드유효기간변경이후일자,2,
cms,cms_crd_vl_prid_exts,crd_vl_prid_chg_bef_dt,카드유효기간변경이전일자,3,
cms,cms_crd_vl_prid_exts,crd_vl_prid_chgr_nm,카드유효기간변경자명,4,
cms,cms_crd_vl_prid_exts,cre_dt,생성일자,5,
cms,cms_crd_vl_prid_exts,tid,TID,6,
cms,cms_crd_vl_prid_exts,sys_cre_dttm,시스템생성일시,7,
cms,cms_crd_vl_prid_exts,sys_upd_dttm,시스템수정일시,8,
cms,cms_crd_vl_prid_exts,hdfs_upd_dttm,하둡변경일시,9,
cms,deduction_info,pt_reg_dt,파티션,1,
cms,deduction_info,incde_reg_sno,ID,2,
cms,deduction_info,par_no,PAR번호,3,
cms,deduction_info,rsno,USER_SSN,4,
cms,deduction_info,pstn_autht_type_cd,소득공제검증유형코드,5,
cms,deduction_info,incde_dttm,소득공제일시,6,
cms,deduction_info,sys_cre_dttm,시스템생성일시,7,
cms,deduction_info,chg_dttm,변경일시,8,
cms,deduction_info,mbr_id,회원ID,9,
cms,deduction_info,pstn_autht_sno,CVS컴포넌트매핑ID,10,
cms,deduction_info,hdfs_upd_dttm,하둡변경일시,11,
cms,epar,afc_par_no,제휴사PAR번호,1,제휴사PAR매핑
cms,epar,afc_cd,제휴사코드,2,제휴사PAR매핑
cms,epar,afc_par_mapng_id,제휴사PAR매핑ID,3,제휴사PAR매핑
cms,epar,afc_nm,제휴사명,4,제휴사PAR매핑
cms,epar,par_no,PAR번호,5,제휴사PAR매핑
cms,epar,afc_mapng_act_st_cd,제휴사매핑활성상태코드,6,제휴사PAR매핑
cms,epar,sys_cre_dttm,시스템생성일시,7,제휴사PAR매핑
cms,epar,sys_upd_dttm,시스템수정일시,8,제휴사PAR매핑
cms,epar,afc_par_cd,제휴사PAR코드,9,제휴사PAR매핑
cms,epar,hdfs_upd_dttm,하둡변경일시,10,제휴사PAR매핑
cms,etoken,acqr_dv_cd,매입사구분코드,1,
cms,etoken,sppm_crdno,간편결제카드번호,2,
cms,etoken,sppm_cd,간편결제코드,3,
cms,etoken,sys_cre_dttm,시스템생성일시,4,
cms,etoken,tid,TID,5,
cms,etoken,sys_upd_dttm,시스템수정일시,6,
cms,etoken,sys_upd_dt,시스템수정일자,7,
cms,etoken,sppm_crd_upd_dt,간편결제카드수정일자,8,
cms,etoken,vl_exn_dt,유효만료일자,9,
cms,etoken,par_no,PAR번호,10,
cms,etoken,sppm_crd_st_cd,간편결제카드상태코드,11,
cms,etoken,crdno,카드번호,12,
cms,etoken,sppm_nm,간편결제명,13,
cms,etoken,svc_id,서비스ID,14,
cms,etoken,mbr_id,회원ID,15,
cms,etoken,isu_dt,발급일자,16,
cms,etoken,rsg_dt,해지일자,17,
cms,etoken,stop_dt,정지일자,18,
cms,etoken,dsc_dt,폐기일자,19,
cms,etoken,hdfs_upd_dttm,하둡변경일시,20,
cms,named_info,id,ID,1,
cms,named_info,par_no,PAR번호,2,
cms,named_info,user_sub_ssn,USER_SUB_SSN,3,
cms,named_info,bank_acc_auth_id,BANK_ACC_AUTH_ID,4,
cms,named_info,corp_sgzn_yn,법인기명화여부,5,
cms,named_info,sgzn_dttm,기명화일시,6,
cms,named_info,sys_cre_dttm,시스템생성일시,7,
cms,named_info,chg_dttm,변경일시,8,
cms,named_info,sgzn_apl_mes_cd,기명화신청수단명,9,
cms,named_info,hdfs_upd_dttm,하둡변경일시,10,
cms,pan_chan_his,pan_st_hist_sno,이력일련번호,1,
cms,pan_chan_his,sys_cre_dttm,시스템생성일시,2,
cms,pan_chan_his,par_no,PAR번호,3,
cms,pan_chan_his,psn,PAN일련번호,4,
cms,pan_chan_his,pan_lf_cyc_val,PAN수명주기값,5,
cms,pan_chan_his,pan_st_cd,현재카드상태코드,6,
cms,pan_chan_his,bef_pan_st_cd,이전카드상태코드,7,
cms,pan_chan_his,hist_log,HIST_LOG,8,
cms,pan_chan_his,hist_type,HIST_TYPE,9,
cms,pan_chan_his,mbr_id,회원ID,10,
cms,pan_chan_his,crd_conn_chg_owr_cd,카드연결변경주체코드,11,
cms,pan_chan_his,rltg_crd_conn_yn,실물카드연결여부,12,
cms,pan_chan_his,is_first,IS_FIRST,13,
cms,pan_chan_his,var_nm1,구분값,14,
cms,pan_chan_his,var_cn1,구분코드,15,
cms,pan_chan_his,sevr_nm,서버명,16,
cms,pan_chan_his,tid,TID,17,
cms,pan_chan_his,rltg_crd_conn_dttm,실물카드연결일시,18,
cms,pan_chan_his,crd_st_chg_owr_cd,카드상태변경주체코드,19,
cms,pan_chan_his,stlm_psbl_st_cd,결제가능상태코드,20,
cms,pan_chan_his,stlm_try_tmcnt,결제시도횟수,21,
cms,pan_chan_his,last_stlm_try_dttm,마지막결제시도일시,22,
cms,pan_chan_his,corp_chg_dttm,법인변경일시,23,
cms,pan_chan_his,corp_yn,법인여부,24,
cms,pan_chan_his,var_nm2,수단구분코드,25,
cms,pan_chan_his,var_cn2,수단구분내요,26,
cms,pan_chan_his,mbr_conn_dt,연결일시,27,
cms,pan_chan_his,hdfs_upd_dttm,하둡변경일시,28,
cms,pan_chan_his,pt_reg_d,,29,
cms,pan_info,sys_cre_dttm,시스템생성일시,1,
cms,pan_info,pan_no,암호화PAN번호,2,
cms,pan_info,par_no,PAR번호,3,
cms,pan_info,mbr_id,회원ID,4,
cms,pan_info,svc_id,서비스ID,5,
cms,pan_info,bef_crd_st_cd,이전카드상태코드,6,
cms,pan_info,pan_st_cd,현재카드상태코드,7,
cms,pan_info,sys_upd_dttm,변경일시,8,
cms,pan_info,pan_vl_exn_dt,PAN유효기간일자,9,
cms,pan_info,urge_psh_trsf_tmcnt,독촉푸시전송횟수,10,
cms,pan_info,vl_prid_exts_crd_yn,유효기간연장카드여부,11,
cms,pan_info,vl_prid_exts_tmcnt,유효기간연장횟수,12,
cms,pan_info,pan_lf_cyc_val,PAN수명주기값,13,
cms,pan_info,psn,생성PAN일련번호,14,
cms,pan_info,rltg_crd_cre_bat_id,실물카드생성배치ID,15,
cms,pan_info,csn_no,EMV값,16,
cms,pan_info,rltg_crd_conn_yn,월렛연동여부,17,
cms,pan_info,mb_rltg_crd_dv_cd,카드모바일실물구분코드,18,
cms,pan_info,ppm_stlm_crd_prd_type_cd,선불결제카드상품유형코드,19,
cms,pan_info,asp_id,ASP_ID,20,
cms,pan_info,rltg_crd_conn_dttm,실물카드연결일시,21,
cms,pan_info,rltg_crd_conn_copt_nm,실물카드연결컴포넌트명,22,
cms,pan_info,pan_st_chg_owr_nm,카드상태변경주체명,23,
cms,pan_info,stlm_psbl_st_cd,PAYABLE,24,
cms,pan_info,stlm_try_tmcnt,PAY_TRY_COUNT,25,
cms,pan_info,rcnt_stlm_try_dttm,LAST_PAY_TRY_DATE,26,
cms,pan_info,main_crd_yn,주카드여부,27,
cms,pan_info,corp_chg_dttm,법인변경일시,28,
cms,pan_info,corp_yn,법인여부,29,
cms,pan_info,bef_mb_rltg_crd_dv_cd,송신카드모바일실물구분코드,30,
cms,pan_info,mb_pre_isu_yn,모바일선발급여부,31,
cms,pan_info,mb_pre_isu_owr_cd,모바일선발급주체코드,32,
cms,pan_info,mbr_conn_dt,연결일시,33,
cms,pan_info,hdfs_upd_dttm,하둡변경일시,34,
cms,pan_info,pan_vl_prid_dt,PAN유효기간,35,
cms,pan_info,vl_prid_exts_mcnt,PAN유효기간 연장개월수,36,
cms,pan_info,par_cnvg_trgt_crdcnt,PAR 결합대상 카드수,37,
cms,pan_info,par_cnvg_rqs_crdcnt,PAR결합요청카드수,38,
cms,par_map,par_mapng_id,PAR매핑ID,1,
cms,par_map,par_no,PAR번호,2,
cms,par_map,sys_cre_dttm,시스템생성일시,3,
cms,par_map,copy_owr_nm,복사주체명,4,
cms,par_map,hdfs_upd_dttm,하둡변경일시,5,
cms,par_map,pt_cre_yy,,6,
crm,tb_cmmn_code,cnsl_cd_grp_id,상담코드그룹ID,1,고객센터 공통코드
crm,tb_cmmn_code,cm_cd,공통코드,2,고객센터 공통코드
crm,tb_cmmn_code,cdnm,코드명,3,고객센터 공통코드
crm,tb_cmmn_code,lnup_ode,정렬순서,4,고객센터 공통코드
crm,tb_cmmn_code,del_yn,삭제여부,5,고객센터 공통코드
crm,tb_cmmn_code,prcs_dt,처리일자,6,고객센터 공통코드
crm,tb_cmmn_code,apy_stge_verno,적용단계버전번호,7,고객센터 공통코드
crm,tb_cmmn_code,sub_cd,세부코드,8,고객센터 공통코드
crm,tb_cmmn_code,copt_cd,컴포넌트코드,9,고객센터 공통코드
crm,tb_cmmn_code,sys_cre_dttm,시스템생성일시,10,고객센터 공통코드
crm,tb_cmmn_code,sys_upd_dttm,시스템수정일시,11,고객센터 공통코드
crm,tb_cmmn_code,hdfs_upd_dttm,하둡변경일시,12,고객센터 공통코드
crm,tb_consulting_code,cnsl_cd_grp_id,상담코드그룹ID,1,
crm,tb_consulting_code,cnsl_cd,상담코드,2,
crm,tb_consulting_code,cdnm,코드명,3,
crm,tb_consulting_code,lnup_ode,정렬순서,4,
crm,tb_consulting_code,del_yn,삭제여부,5,
crm,tb_consulting_code,prcs_dt,처리일자,6,
crm,tb_consulting_code,sys_upd_dttm,시스템수정일시,7,
crm,tb_consulting_code,dscr_cn,설명내용,8,
crm,tb_consulting_code,hdfs_upd_dttm,하둡변경일시,9,
crm,tb_consulting_log,cnsl_hist_sno,상담이력일련번호,1,
crm,tb_consulting_log,cslr_id,상담원ID,2,
crm,tb_consulting_log,ctc_scrn_id,고객센터화면ID,3,
crm,tb_consulting_log,asp_id,ASP_ID,4,
crm,tb_consulting_log,asp_nm,ASP명,5,
crm,tb_consulting_log,srch_trgt_id,검색대상ID,6,
crm,tb_consulting_log,voc_type_cd,VOC유형코드,7,
crm,tb_consulting_log,cnsl_ctg_lcl_cd,상담카테고리대분류코드,8,
crm,tb_consulting_log,cnsl_ctg_mcl_cd,상담카테고리중분류코드,9,
crm,tb_consulting_log,cnsl_ctg_scl_cd,상담카테고리소분류코드,10,
crm,tb_consulting_log,cnsl_prcr_cd,상담처리결과코드,11,
crm,tb_consulting_log,prcs_dt,처리일자,12,
crm,tb_consulting_log,sys_upd_dttm,시스템수정일시,13,
crm,tb_consulting_log,vldn_dt,확인일자,14,
crm,tb_consulting_log,pwfl_voc_yn,강성VOC여부,15,
crm,tb_consulting_log,mc_type_cd,가맹점유형코드,16,
crm,tb_consulting_log,inbd_outbd_dv_cd,인바운드아웃바운드구분코드,17,
crm,tb_consulting_log,wat_ordr_asgn_sno,대기주문배정일련번호,18,
crm,tb_consulting_log,outr_nfct_itt_yn,대외알림의도여부,19,
crm,tb_consulting_log,rwd_reu_yn,보상요구여부,20,
crm,tb_consulting_log,etc_reu_yn,기타요구여부,21,
crm,tb_consulting_log,hdfs_upd_dttm,하둡변경일시,22,
crs,coupon,cpn_no,쿠폰번호,1,
crs,coupon,rc_id,충전상ID,2,
crs,coupon,sys_cre_dttm,시스템생성일시,3,
crs,coupon,sys_upd_dttm,시스템수정일시,4,
crs,coupon,id,ID,5,
crs,coupon,hdfs_upd_dttm,하둡변경일시,6,
crs,lottery,id,ID,1,
crs,lottery,game_no,게임번호,2,
crs,lottery,game_tmcnt,게임횟수,3,
crs,lottery,lott_sll_mc_id,로또판매가맹점ID,4,
crs,lottery,asp_id,ASP_ID,5,
crs,lottery,sys_cre_dttm,시스템생성일시,6,
crs,lottery,sys_upd_dttm,시스템수정일시,7,
