component,table,column,data_type,column_desc,table_desc,is_pii
BIZD,OWNER_MAPPED,GROUP_ID_EXCEPT,VARCHAR,GROUP_ID_EXCEPT 항목,OWNER_MAPPED 테이블,N
BIZD,OWNER_MAPPED,SPECIAL_GROUP_ID_GRANT,VARCHAR,SPECIAL_GROUP_ID_GRANT 항목,OWNER_MAPPED 테이블,N
BIZD,OWNER_MAPPED,CNVC_USEP_GRP_ID,VARCHAR,CNVC_USEP_GRP_ID (식별자),OWNER_MAPPED 테이블,N
BIZD,OWNER_MAPPED,DJMC_USEP_GRP_ID,VARCHAR,DJMC_USEP_GRP_ID (식별자),OWNER_MAPPED 테이블,N
BIZD,OWNER_MAPPED,DJMC_CNVC_USEP_GRP_ID,VARCHAR,DJMC_CNVC_USEP_GRP_ID (식별자),OWNER_MAPPED 테이블,N
BIZD,OWNER_MAPPED,USE_YN,CHAR,USE_YN (여부),OWNER_MAPPED 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_PAR_MAPNG_HIST_SNO,BIGINT,CNVG_PAR_MAPNG_HIST_SNO (번호),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CRD_APL_NO,BIGINT,CRD_APL_NO (번호),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,ASP_ID,VARCHAR,ASP_ID (식별자),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,MBR_ID,VARCHAR,MBR_ID (식별자),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,PAR_NO,BIGINT,PAR_NO (번호),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,SVC_ID,VARCHAR,SVC_ID (식별자),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_ASP_ID,VARCHAR,CNVG_ASP_ID (식별자),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_MBR_ID,VARCHAR,CNVG_MBR_ID (식별자),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_PAR_NO,BIGINT,CNVG_PAR_NO (번호),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_SVC_ID,VARCHAR,CNVG_SVC_ID (식별자),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RS_ST_CD,VARCHAR,RS_ST_CD (코드),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RSP_RS_CD,VARCHAR,RSP_RS_CD (코드),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RSP_RS_CN,VARCHAR,RSP_RS_CN (내용),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RQS_CHNL_CD,VARCHAR,RQS_CHNL_CD (코드),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_TYPE_CD,VARCHAR,CNVG_TYPE_CD (코드),CAM_CNVG_PAR_MAPNG_HIST 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_SVC_MAPNG_SNO,BIGINT,CNVG_SVC_MAPNG_SNO (번호),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,ASP_ID,VARCHAR,ASP_ID (식별자),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,SVC_ID,VARCHAR,SVC_ID (식별자),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,REG_CRD_RLTG_TYPE_CD,VARCHAR,REG_CRD_RLTG_TYPE_CD (코드),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_ASP_ID,VARCHAR,CNVG_ASP_ID (식별자),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_SVC_ID,VARCHAR,CNVG_SVC_ID (식별자),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_REG_CRD_RLTG_TYPE_CD,VARCHAR,CNVG_REG_CRD_RLTG_TYPE_CD (코드),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CNVG_SVC_MAPNG,KA_ID,VARCHAR,KA_ID (식별자),CAM_CNVG_SVC_MAPNG 테이블,N
CAMS,CAM_CRD_APL_ADD,CRD_APL_NO,BIGINT,CRD_APL_NO (번호),CAM_CRD_APL_ADD 테이블,N
CAMS,CAM_CRD_APL_ADD,SPPM_CD_ARRAY,VARCHAR,SPPM_CD_ARRAY 항목,CAM_CRD_APL_ADD 테이블,N
CAMS,CARD_DELIVERY,ID,VARCHAR,ID (식별자),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,CARD_APPLY_NO,BIGINT,CARD_APPLY_NO (번호),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,USER_ID,VARCHAR,USER_ID (식별자),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,PAR,VARCHAR,PAR 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,TRY_ID,VARCHAR,TRY_ID (식별자),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,STATUS,VARCHAR,STATUS 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,SHIP_INFO_CODE,VARCHAR,SHIP_INFO_CODE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,SHIP_INFO_DETAIL,VARCHAR,SHIP_INFO_DETAIL 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,ADDRESS_BASE,VARCHAR,ADDRESS_BASE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,ZIP_CODE,VARCHAR,ZIP_CODE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,RECEIVER_BIRTHDAY,VARCHAR,RECEIVER_BIRTHDAY 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,SVC_ID,VARCHAR,SVC_ID (식별자),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,SVC_TYPE,VARCHAR,SVC_TYPE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,SVC_NAME,VARCHAR,SVC_NAME 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,CARD_HOLDER_SOCIAL,VARCHAR,CARD_HOLDER_SOCIAL 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,REASON_CODE,VARCHAR,REASON_CODE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,REASON_MESSAGE,VARCHAR,REASON_MESSAGE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,ROUTE,VARCHAR,ROUTE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,OWN_RECEIPT_YN,CHAR,OWN_RECEIPT_YN (여부),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,ASP_ID,VARCHAR,ASP_ID (식별자),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,HOME_ADDRESS_YN,CHAR,HOME_ADDRESS_YN (여부),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,BRANCH_YN,CHAR,BRANCH_YN (여부),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,BARCODE,VARCHAR,BARCODE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,SECURE_MOBILE_USE_YN,CHAR,SECURE_MOBILE_USE_YN (여부),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,SECURE_MOBILE_TAKE_DAY,VARCHAR,SECURE_MOBILE_TAKE_DAY 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,TTHR_TAK_YN,CHAR,TTHR_TAK_YN (여부),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,RELATION_CODE,VARCHAR,RELATION_CODE 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,RELATION_CODE_NAME,VARCHAR,RELATION_CODE_NAME 항목,CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,outs_alt_tpl_cd,VARCHAR,outs_alt_tpl_cd (코드),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,sf_phn_no_use_prd_yn,CHAR,sf_phn_no_use_prd_yn (여부),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,crd_snbk_cdnm,VARCHAR,crd_snbk_cdnm (명),CARD_DELIVERY 테이블,N
CAMS,CARD_DELIVERY,dlv_spot_cd,VARCHAR,dlv_spot_cd (코드),CARD_DELIVERY 테이블,N
CAMS,CARD_ISSUE,ID,VARCHAR,ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,REQUEST_DAY,VARCHAR,REQUEST_DAY 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,COMPLETE_DAY,VARCHAR,COMPLETE_DAY 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_APPLY_NO,BIGINT,CARD_APPLY_NO (번호),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_TYPE,VARCHAR,CARD_TYPE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ISSUE_TYPE,VARCHAR,ISSUE_TYPE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PURPOSE,VARCHAR,PURPOSE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,STATUS,VARCHAR,STATUS 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,STATUS_AT_CANCEL,VARCHAR,STATUS_AT_CANCEL 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,USER_ID,VARCHAR,USER_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ASP_ID,VARCHAR,ASP_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,KA_ID,VARCHAR,KA_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,MPA_ID,VARCHAR,MPA_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_PAR,VARCHAR,DIGITAL_PAR 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_SVC_ID,VARCHAR,DIGITAL_SVC_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_SVC_NM,VARCHAR,DIGITAL_SVC_NM (명),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PHYSICAL_CARD_NO,BIGINT,PHYSICAL_CARD_NO (번호),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PHYSICAL_PAR,VARCHAR,PHYSICAL_PAR 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PHYSICAL_SVC_ID,VARCHAR,PHYSICAL_SVC_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PHYSICAL_SVC_NM,VARCHAR,PHYSICAL_SVC_NM (명),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_COST_PAID,VARCHAR,CARD_COST_PAID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_COST_TRAN_ID,VARCHAR,CARD_COST_TRAN_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_STATIC_CVC,VARCHAR,DIGITAL_STATIC_CVC 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ISSUE_BATCH_ID,VARCHAR,ISSUE_BATCH_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ENABLE_FIC,VARCHAR,ENABLE_FIC 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_COST_TYPE,VARCHAR,CARD_COST_TYPE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_COST_DELAYED,VARCHAR,CARD_COST_DELAYED 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_PRE_ISSUE,VARCHAR,DIGITAL_PRE_ISSUE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,REQUESTER,VARCHAR,REQUESTER 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,REISSUED_YN,CHAR,REISSUED_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PRE_CARD_APPLY_NO,BIGINT,PRE_CARD_APPLY_NO (번호),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,NEXT_CARD_APPLY_NO,BIGINT,NEXT_CARD_APPLY_NO (번호),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_EXPIRY_DATE,TIMESTAMP,DIGITAL_EXPIRY_DATE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_TERMINATED_YN,CHAR,DIGITAL_TERMINATED_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,SOCIAL_NO,BIGINT,SOCIAL_NO (번호),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,OCR_FILE_EXIST,VARCHAR,OCR_FILE_EXIST (상태),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,OLD_PAR,VARCHAR,OLD_PAR 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,OLD_PHY_SVC_ID,VARCHAR,OLD_PHY_SVC_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,OLD_DIG_SVC_ID,VARCHAR,OLD_DIG_SVC_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,OLD_PHY_SVC_NM,VARCHAR,OLD_PHY_SVC_NM (명),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,OLD_DIG_SVC_NM,VARCHAR,OLD_DIG_SVC_NM (명),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_COST_AMOUNT,BIGINT,CARD_COST_AMOUNT 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,REASON,VARCHAR,REASON 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,MESSAGE,VARCHAR,MESSAGE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_DELIVERY_REQ_YN,CHAR,CARD_DELIVERY_REQ_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,DIGITAL_PRE_ISSUE_PRODUCT,VARCHAR,DIGITAL_PRE_ISSUE_PRODUCT 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PRODUCT_FEATURE,VARCHAR,PRODUCT_FEATURE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,COST_PAY_CHECK_STATUS,VARCHAR,COST_PAY_CHECK_STATUS 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ORG_CARD_APPLY_NO,BIGINT,ORG_CARD_APPLY_NO (번호),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PHYSICAL_PERSONAL_YN,CHAR,PHYSICAL_PERSONAL_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,CARD_STATUS_OF_DELIVERY,VARCHAR,CARD_STATUS_OF_DELIVERY 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,RETURNED_REISSUE_YN,CHAR,RETURNED_REISSUE_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,PHYSICAL_DEFINED_YN,CHAR,PHYSICAL_DEFINED_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ROUTE_TYPE,VARCHAR,ROUTE_TYPE 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,REISSUE_REASON,VARCHAR,REISSUE_REASON 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,EXT_CARD_APPLY_NO,BIGINT,EXT_CARD_APPLY_NO (번호),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ISSUE_SPEC,VARCHAR,ISSUE_SPEC 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ITNC_USE_YN,CHAR,ITNC_USE_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,KRW_USE_YN,CHAR,KRW_USE_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,ITNC_BRAN,VARCHAR,ITNC_BRAN 항목,CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,RQS_ASP_ID,VARCHAR,RQS_ASP_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,OVRS_STLM_USE_YN,CHAR,OVRS_STLM_USE_YN (여부),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,RQS_MBR_ID,VARCHAR,RQS_MBR_ID (식별자),CARD_ISSUE 테이블,N
CAMS,CARD_ISSUE,RQS_KA_ID,VARCHAR,RQS_KA_ID (식별자),CARD_ISSUE 테이블,N
CAMS,EXT_CARD_MAP,ID,VARCHAR,ID (식별자),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,EXT_CARD_REG_NO,BIGINT,EXT_CARD_REG_NO (번호),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,ASP_ID,VARCHAR,ASP_ID (식별자),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,KA_ID,VARCHAR,KA_ID (식별자),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,USER_ID,VARCHAR,USER_ID (식별자),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,DIGITAL_PAR,VARCHAR,DIGITAL_PAR 항목,EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,DIGITAL_SVC_ID,VARCHAR,DIGITAL_SVC_ID (식별자),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,DIGITAL_SVC_NM,VARCHAR,DIGITAL_SVC_NM (명),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,ALT_NO,BIGINT,ALT_NO (번호),EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,STATUS,VARCHAR,STATUS 항목,EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,EXT_ORG,VARCHAR,EXT_ORG 항목,EXT_CARD_MAP 테이블,N
CAMS,EXT_CARD_MAP,EXT_PRODUCT_CODE,VARCHAR,EXT_PRODUCT_CODE 항목,EXT_CARD_MAP 테이블,N
CAMS,ISSUED_CARD_REGISTER,ID,VARCHAR,ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,REQUEST_DAY,VARCHAR,REQUEST_DAY 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,CARD_TYPE,VARCHAR,CARD_TYPE 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,ISSUE_TYPE,VARCHAR,ISSUE_TYPE 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,DGT_PHS_TYPE,VARCHAR,DGT_PHS_TYPE 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,CARD_APPLY_NO,BIGINT,CARD_APPLY_NO (번호),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,STATUS,VARCHAR,STATUS 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,FROM_PAR,VARCHAR,FROM_PAR 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,TO_PAR,VARCHAR,TO_PAR 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,USER_ID,VARCHAR,USER_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,ASP_ID,VARCHAR,ASP_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,REQUESTER,VARCHAR,REQUESTER 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,REASON,VARCHAR,REASON 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,MESSAGE,VARCHAR,MESSAGE 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,REGISTER_TYPE,VARCHAR,REGISTER_TYPE 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,TO_SVC_ID,VARCHAR,TO_SVC_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,EXT_DIGITAL_PAR,VARCHAR,EXT_DIGITAL_PAR 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,EXT_DIGITAL_SVC_ID,VARCHAR,EXT_DIGITAL_SVC_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,PRODUCT_FEATURE,VARCHAR,PRODUCT_FEATURE 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,TO_DGT_SVC_ID,VARCHAR,TO_DGT_SVC_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,REF_CARD_APPLY_NO,BIGINT,REF_CARD_APPLY_NO (번호),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,REISSUE_REASON,VARCHAR,REISSUE_REASON 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,TO_DGT_PAR,VARCHAR,TO_DGT_PAR 항목,ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,KA_ID,VARCHAR,KA_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,RQS_ASP_ID,VARCHAR,RQS_ASP_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAMS,ISSUED_CARD_REGISTER,RQS_MBR_ID,VARCHAR,RQS_MBR_ID (식별자),ISSUED_CARD_REGISTER 테이블,N
CAS,CAS_CRD_AUTHT,CRD_AUTHT_SNO,BIGINT,CRD_AUTHT_SNO (번호),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,TR_DT,TIMESTAMP,TR_DT (일자),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,TR_TI,VARCHAR,TR_TI 항목,CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,PAR_NO,BIGINT,PAR_NO (번호),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,MBR_ID,VARCHAR,MBR_ID (식별자),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,ACQR_CD,VARCHAR,ACQR_CD (코드),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,CRD_AUTHT_TYPE_CD,VARCHAR,CRD_AUTHT_TYPE_CD (코드),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,SVC_ID,VARCHAR,SVC_ID (식별자),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,MC_CD,VARCHAR,MC_CD (코드),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,AUTHT_SUCS_YN,CHAR,AUTHT_SUCS_YN (여부),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,ACQR_RSP_CD,VARCHAR,ACQR_RSP_CD (코드),CAS_CRD_AUTHT 테이블,N
CAS,CAS_CRD_AUTHT,RSP_MSG_CN,VARCHAR,RSP_MSG_CN (내용),CAS_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,SPPM_CRD_AUTHT_SNO,BIGINT,SPPM_CRD_AUTHT_SNO (번호),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,TR_DT,TIMESTAMP,TR_DT (일자),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,TR_TI,VARCHAR,TR_TI 항목,CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,PAR_NO,BIGINT,PAR_NO (번호),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,CRD_MB_RLTG_DV_CD,VARCHAR,CRD_MB_RLTG_DV_CD (코드),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,MBR_ID,VARCHAR,MBR_ID (식별자),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,SPPM_CD,VARCHAR,SPPM_CD (코드),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,TR_DV_CD,VARCHAR,TR_DV_CD (코드),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,TR_NATV_NO,BIGINT,TR_NATV_NO (번호),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,SVC_ID,VARCHAR,SVC_ID (식별자),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,SVC_NM,VARCHAR,SVC_NM (명),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,ACQR_CD,VARCHAR,ACQR_CD (코드),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,CRD_SVC_NO,BIGINT,CRD_SVC_NO (번호),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,LGVN_CD,VARCHAR,LGVN_CD (코드),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,AUTHT_SUCS_YN,CHAR,AUTHT_SUCS_YN (여부),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,ACQR_RSP_CD,VARCHAR,ACQR_RSP_CD (코드),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_CRD_AUTHT,RSP_MSG_CN,VARCHAR,RSP_MSG_CN (내용),CAS_SPPM_CRD_AUTHT 테이블,N
CAS,CAS_SPPM_ITG_CD,ACQR_CD,VARCHAR,ACQR_CD (코드),CAS_SPPM_ITG_CD 테이블,N
CAS,CAS_SPPM_ITG_CD,SPPM_CD,VARCHAR,SPPM_CD (코드),CAS_SPPM_ITG_CD 테이블,N
CAS,CAS_SPPM_ITG_CD,SPPM_ITG_TYPE_CD,VARCHAR,SPPM_ITG_TYPE_CD (코드),CAS_SPPM_ITG_CD 테이블,N
CAS,CAS_SPPM_ITG_CD,ACQR_NM,VARCHAR,ACQR_NM (명),CAS_SPPM_ITG_CD 테이블,N
