an_component,an_table,an_column,op_component,op_table,op_column,source_expr
BIZD,CONTRACT_MERCHANT,MC_USEP_DSBL_DT,BIZD,CONTRACT_MERCHANT,,"from_unixtime(unix_timestamp(CANCEL_DT, 'yyyy/MM/dd HH:mm:ss'))"
BIZD,CONTRACT_MERCHANT,ACQR_DV_CD,BIZD,CONTRACT_MERCHANT,MERCHANT_TYPE,
BIZD,OWNER,SGG_CD,BIZD,OWNER,OWNER,
BIZD,OWNER,CTC_PHN_NO,BIZD,OWNER,SERVICE_CENTER,
BIZD,OWNER,SGG_NM,BIZD,OWNER,OWNER_TITLE,
BIZD,OWNER,ACT_ST_CD,BIZD,OWNER,STATUS,
BIZD,OWNER,SIDO_CD,BIZD,OWNER,GROUP_ID,
BIZD,OWNER,ODNC_CN,BIZD,OWNER,CONTENT,
BIZD,OWNER,KA_ID,BIZD,OWNER,KA_ID,
BIZD,OWNER,GM_FILE_NM,BIZD,OWNER,KA_FILENAME,
BIZD,OWNER,MC_APL_YN,BIZD,OWNER,SHOW_KONA_YN,
BIZD,OWNER,MC_APL_ESTN_CHK_YN,BIZD,OWNER,SHOULD_KONA_YN,
BIZD,OWNER,SRCH_KWD_NM,BIZD,OWNER,OWNER_TITLE_SUB,
BIZD,OWNER,ASP_ID,BIZD,OWNER,ASP_ID,
BIZD,OWNER,ACQR_DV_CD,BIZD,OWNER,MERCHANT_CHANNEL,
BIZD,OWNER,LM_MC_QRY_ID,BIZD,OWNER,QUERY_ID_EXCEPT,
BIZD,OWNER,PMSN_MC_QRY_ID,BIZD,OWNER,QUERY_ID_GRANT,
BIZD,OWNER,LM_BZTP_CD_ARRAY,BIZD,OWNER,BIZ_TYPE_EXCEPT,
BIZD,OWNER,CPPN_TC_EXPS_YN,BIZD,OWNER,SHOW_PRIVATE_TERM_YN,
BIZD,OWNER,PMSN_MC_GRP_ID,BIZD,OWNER,GROUP_ID_GRANT,
BIZD,OWNER,LM_SL_CD_ARRAY,BIZD,OWNER,SALES_TYPE_EXCEPT,
BIZD,OWNER,LM_BZTP_GRP_ID_ARRAY,BIZD,OWNER,BIZTYPE_GROUP_ID_EXCEPT,
BIZD,OWNER,SL_LM_DSBL_BZTP_GRP_ID,BIZD,OWNER,SALES_BIZTYPE_GROUP_ID_GRANT,
BIZD,OWNER,RCS_INQ_PSBL_YN,BIZD,OWNER,SHOW_RCS_YN,
BIZD,OWNER,LM_MC_GRP_ID,BIZD,OWNER,GROUP_ID_EXCEPT,
BIZD,OWNER,DJMC_REG_YN,BIZD,OWNER,ADD_KONA_YN,
BIZD,OWNER,ADD_ACQR_USEP_REG_YN,BIZD,OWNER,MAPPED_YN,
BIZD,OWNER,SPC_USEP_MC_GRP_ID,BIZD,OWNER,SPECIAL_GROUP_ID_GRANT,
BIZD,OWNER,ZON_SRCH_QRY_NM,BIZD,OWNER,ADDRESS_SEARCH_KEYWORD,
BIZD,OWNER,ZON_CD,BIZD,OWNER,AREA_CODE,
BIZD,OWNER,SYS_CRE_DTTM,BIZD,OWNER,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
BIZD,OWNER,SYS_CRE_ID,BIZD,OWNER,SYS_CRE_ID,
BIZD,OWNER,SYS_UPD_DTTM,BIZD,OWNER,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
BIZD,OWNER,SYS_UPD_ID,BIZD,OWNER,SYS_UPD_ID,
BIZD,OWNER,QR_MC_INQ_PSBL_YN,BIZD,OWNER,SHOW_QR_YN,
BIZD,OWNER_MAPPED,ASP_ID,BIZD,OWNER_MAPPED,ASP_ID,
BIZD,OWNER_MAPPED,SIDO_CD,BIZD,OWNER_MAPPED,GROUP_ID,
BIZD,OWNER_MAPPED,SGG_CD,BIZD,OWNER_MAPPED,OWNER,
BIZD,OWNER_MAPPED,LM_MC_QRY_ID,BIZD,OWNER_MAPPED,QUERY_ID_EXCEPT,
BIZD,OWNER_MAPPED,PMSN_MC_GRP_ID,BIZD,OWNER_MAPPED,GROUP_ID_GRANT,
BIZD,OWNER_MAPPED,LM_BZTP_GRP_ID,BIZD,OWNER_MAPPED,BIZTYPE_GROUP_ID_EXCEPT,
BIZD,OWNER_MAPPED,LM_SL_CD_ARRAY,BIZD,OWNER_MAPPED,SALES_TYPE_EXCEPT,
BIZD,OWNER_MAPPED,SL_LM_DSBL_BZTP_GRP_ID,BIZD,OWNER_MAPPED,SALES_BIZTYPE_GROUP_ID_GRANT,
BIZD,OWNER_MAPPED,ACQR_DV_CD,BIZD,OWNER_MAPPED,MERCHANT_CHANNEL,
BIZD,OWNER_MAPPED,SRCH_KWD_NM,BIZD,OWNER_MAPPED,OWNER_TITLE_SUB,
BIZD,OWNER_MAPPED,DJMC_REG_YN,BIZD,OWNER_MAPPED,ADD_KONA_YN,
BIZD,OWNER_MAPPED,ADDR_SRCH_KWD_VAL,BIZD,OWNER_MAPPED,ADDRESS_SEARCH_KEYWORD,
BIZD,OWNER_MAPPED,SNO,BIZD,OWNER_MAPPED,ID,
BIZD,OWNER_MAPPED,PMSN_MC_QRY_ID,BIZD,OWNER_MAPPED,QUERY_ID_GRANT,
BIZD,OWNER_MAPPED,LM_MC_GRP_ID,BIZD,OWNER_MAPPED,GROUP_ID_EXCEPT,
BIZD,OWNER_MAPPED,SPC_USEP_MC_GRP_ID,BIZD,OWNER_MAPPED,SPECIAL_GROUP_ID_GRANT,
BIZD,OWNER_MAPPED,SYS_CRE_DTTM,BIZD,OWNER_MAPPED,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
BIZD,OWNER_MAPPED,SYS_UPD_DTTM,BIZD,OWNER_MAPPED,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
BIZD,OWNER_MAPPED,CNVC_USEP_GRP_ID,BIZD,OWNER_MAPPED,CNVC_USEP_GRP_ID,
BIZD,OWNER_MAPPED,DJMC_USEP_GRP_ID,BIZD,OWNER_MAPPED,DJMC_USEP_GRP_ID,
BIZD,OWNER_MAPPED,DJMC_CNVC_USEP_GRP_ID,BIZD,OWNER_MAPPED,DJMC_CNVC_USEP_GRP_ID,
BIZD,OWNER_MAPPED,USE_YN,BIZD,OWNER_MAPPED,USE_YN,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_PAR_MAPNG_HIST_SNO,CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_PAR_MAPNG_HIST_SNO,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,SYS_CRE_DTTM,CAMS,CAM_CNVG_PAR_MAPNG_HIST,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CAM_CNVG_PAR_MAPNG_HIST,SYS_UPD_DTTM,CAMS,CAM_CNVG_PAR_MAPNG_HIST,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CRD_APL_NO,CAMS,CAM_CNVG_PAR_MAPNG_HIST,CRD_APL_NO,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,ASP_ID,CAMS,CAM_CNVG_PAR_MAPNG_HIST,ASP_ID,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,MBR_ID,CAMS,CAM_CNVG_PAR_MAPNG_HIST,MBR_ID,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,PAR_NO,CAMS,CAM_CNVG_PAR_MAPNG_HIST,PAR_NO,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,SVC_ID,CAMS,CAM_CNVG_PAR_MAPNG_HIST,SVC_ID,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_ASP_ID,CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_ASP_ID,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_MBR_ID,CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_MBR_ID,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_PAR_NO,CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_PAR_NO,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_SVC_ID,CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_SVC_ID,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RS_ST_CD,CAMS,CAM_CNVG_PAR_MAPNG_HIST,RS_ST_CD,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RSP_RS_CD,CAMS,CAM_CNVG_PAR_MAPNG_HIST,RSP_RS_CD,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RSP_RS_CN,CAMS,CAM_CNVG_PAR_MAPNG_HIST,RSP_RS_CN,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,RQS_CHNL_CD,CAMS,CAM_CNVG_PAR_MAPNG_HIST,RQS_CHNL_CD,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_TYPE_CD,CAMS,CAM_CNVG_PAR_MAPNG_HIST,CNVG_TYPE_CD,
CAMS,CAM_CNVG_PAR_MAPNG_HIST,pt_cre_dt,CAMS,CAM_CNVG_PAR_MAPNG_HIST,,"translate(translate(substr(SYS_CRE_DTTM,1,8),'/',''),'-','')"
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_SVC_MAPNG_SNO,CAMS,CAM_CNVG_SVC_MAPNG,CNVG_SVC_MAPNG_SNO,
CAMS,CAM_CNVG_SVC_MAPNG,ASP_ID,CAMS,CAM_CNVG_SVC_MAPNG,ASP_ID,
CAMS,CAM_CNVG_SVC_MAPNG,SVC_ID,CAMS,CAM_CNVG_SVC_MAPNG,SVC_ID,
CAMS,CAM_CNVG_SVC_MAPNG,REG_CRD_RLTG_TYPE_CD,CAMS,CAM_CNVG_SVC_MAPNG,REG_CRD_RLTG_TYPE_CD,
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_ASP_ID,CAMS,CAM_CNVG_SVC_MAPNG,CNVG_ASP_ID,
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_SVC_ID,CAMS,CAM_CNVG_SVC_MAPNG,CNVG_SVC_ID,
CAMS,CAM_CNVG_SVC_MAPNG,CNVG_REG_CRD_RLTG_TYPE_CD,CAMS,CAM_CNVG_SVC_MAPNG,CNVG_REG_CRD_RLTG_TYPE_CD,
CAMS,CAM_CNVG_SVC_MAPNG,SYS_CRE_DTTM,CAMS,CAM_CNVG_SVC_MAPNG,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CAM_CNVG_SVC_MAPNG,SYS_UPD_DTTM,CAMS,CAM_CNVG_SVC_MAPNG,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CAM_CNVG_SVC_MAPNG,KA_ID,CAMS,CAM_CNVG_SVC_MAPNG,KA_ID,
CAMS,CAM_CRD_APL_ADD,SYS_CRE_DTTM,CAMS,CAM_CRD_APL_ADD,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CAM_CRD_APL_ADD,SYS_UPD_DTTM,CAMS,CAM_CRD_APL_ADD,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CAM_CRD_APL_ADD,CRD_APL_NO,CAMS,CAM_CRD_APL_ADD,CRD_APL_NO,
CAMS,CAM_CRD_APL_ADD,SPPM_CD_ARRAY,CAMS,CAM_CRD_APL_ADD,SPPM_CD_ARRAY,
CAMS,CAM_CRD_APL_ADD,pt_cre_dt,CAMS,CAM_CRD_APL_ADD,,"substr(SYS_CRE_DTTM,1,4)"
CAMS,CARD_DELIVERY,CRD_DLV_SNO,CAMS,CARD_DELIVERY,ID,
CAMS,CARD_DELIVERY,pt_cre_dt,CAMS,CARD_DELIVERY,,"cast(replace(substr(CREATED_AT, 1, 10), '/', '') as bigint)"
CAMS,CARD_DELIVERY,CRD_APL_NO,CAMS,CARD_DELIVERY,CARD_APPLY_NO,
CAMS,CARD_DELIVERY,CRD_APL_MBR_ID,CAMS,CARD_DELIVERY,USER_ID,
CAMS,CARD_DELIVERY,APL_CRD_PAR_NO,CAMS,CARD_DELIVERY,PAR,
CAMS,CARD_DELIVERY,CRD_SHPN_RQS_SNO,CAMS,CARD_DELIVERY,TRY_ID,
CAMS,CARD_DELIVERY,CRD_DLV_ST_CD,CAMS,CARD_DELIVERY,STATUS,
CAMS,CARD_DELIVERY,CRD_DLV_ST_DTL_CD,CAMS,CARD_DELIVERY,SHIP_INFO_CODE,
CAMS,CARD_DELIVERY,CRD_DLV_ST_CDNM,CAMS,CARD_DELIVERY,SHIP_INFO_DETAIL,
CAMS,CARD_DELIVERY,CRD_DLV_BSC_ADDR,CAMS,CARD_DELIVERY,ADDRESS_BASE,
CAMS,CARD_DELIVERY,CRD_DLV_ADDR_PSNO,CAMS,CARD_DELIVERY,ZIP_CODE,
CAMS,CARD_DELIVERY,ENC_CRD_TAKP_BRTH_DT,CAMS,CARD_DELIVERY,RECEIVER_BIRTHDAY,
CAMS,CARD_DELIVERY,SVC_ID,CAMS,CARD_DELIVERY,SVC_ID,
CAMS,CARD_DELIVERY,SVC_DV_CD,CAMS,CARD_DELIVERY,SVC_TYPE,
CAMS,CARD_DELIVERY,SVC_NM,CAMS,CARD_DELIVERY,SVC_NAME,
CAMS,CARD_DELIVERY,ENC_APLP_RSNO,CAMS,CARD_DELIVERY,CARD_HOLDER_SOCIAL,
CAMS,CARD_DELIVERY,DLV_RQS_RS_CD,CAMS,CARD_DELIVERY,REASON_CODE,
CAMS,CARD_DELIVERY,DLV_RQS_RS_MSG_CN,CAMS,CARD_DELIVERY,REASON_MESSAGE,
CAMS,CARD_DELIVERY,DLV_ENP_CD,CAMS,CARD_DELIVERY,ROUTE,
CAMS,CARD_DELIVERY,DLV_RQS_DTTM,CAMS,CARD_DELIVERY,,"from_unixtime(unix_timestamp(RECEIPT_DATE, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_DELIVERY,DLV_STRT_DTTM,CAMS,CARD_DELIVERY,,"from_unixtime(unix_timestamp(SENDING_DATE, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_DELIVERY,DLV_PRCS_DTTM,CAMS,CARD_DELIVERY,,"from_unixtime(unix_timestamp(COMPLETED_DATE, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_DELIVERY,SYS_CRE_DTTM,CAMS,CARD_DELIVERY,,"from_unixtime(unix_timestamp(CREATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_DELIVERY,SYS_UPD_DTTM,CAMS,CARD_DELIVERY,,"from_unixtime(unix_timestamp(UPDATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_DELIVERY,CRD_SLF_TAK_YN,CAMS,CARD_DELIVERY,OWN_RECEIPT_YN,
CAMS,CARD_DELIVERY,ASP_ID,CAMS,CARD_DELIVERY,ASP_ID,
CAMS,CARD_DELIVERY,MBR_RSDP_ADDR_YN,CAMS,CARD_DELIVERY,HOME_ADDRESS_YN,
CAMS,CARD_DELIVERY,FILE_EXS_YN,CAMS,CARD_DELIVERY,BRANCH_YN,
CAMS,CARD_DELIVERY,CRD_BRCD_ID,CAMS,CARD_DELIVERY,BARCODE,
CAMS,CARD_DELIVERY,SF_PHN_NO_USE_YN,CAMS,CARD_DELIVERY,SECURE_MOBILE_USE_YN,
CAMS,CARD_DELIVERY,SF_PHN_NO_CRE_DT,CAMS,CARD_DELIVERY,SECURE_MOBILE_TAKE_DAY,
CAMS,CARD_DELIVERY,TTHR_TAK_YN,CAMS,CARD_DELIVERY,TTHR_TAK_YN,
CAMS,CARD_DELIVERY,CRD_TAKP_APLP_REL_CD,CAMS,CARD_DELIVERY,RELATION_CODE,
CAMS,CARD_DELIVERY,CRD_TAKP_APLP_REL_CDNM,CAMS,CARD_DELIVERY,RELATION_CODE_NAME,
CAMS,CARD_DELIVERY,outs_alt_tpl_cd,CAMS,CARD_DELIVERY,outs_alt_tpl_cd,
CAMS,CARD_DELIVERY,sf_phn_no_use_prd_yn,CAMS,CARD_DELIVERY,sf_phn_no_use_prd_yn,
CAMS,CARD_DELIVERY,crd_snbk_cdnm,CAMS,CARD_DELIVERY,crd_snbk_cdnm,
CAMS,CARD_DELIVERY,pre_dlv_dttm,CAMS,CARD_DELIVERY,,"from_unixtime(unix_timestamp(pre_dlv_dttm, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_DELIVERY,dlv_spot_cd,CAMS,CARD_DELIVERY,dlv_spot_cd,
CAMS,CARD_ISSUE,CRD_APL_SNO,CAMS,CARD_ISSUE,ID,
CAMS,CARD_ISSUE,SYS_CRE_DTTM,CAMS,CARD_ISSUE,,"from_unixtime(unix_timestamp(CREATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_ISSUE,SYS_UPD_DTTM,CAMS,CARD_ISSUE,,"from_unixtime(unix_timestamp(UPDATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,CARD_ISSUE,CRD_APL_DT,CAMS,CARD_ISSUE,REQUEST_DAY,
CAMS,CARD_ISSUE,CRD_APL_CPLT_DT,CAMS,CARD_ISSUE,COMPLETE_DAY,
CAMS,CARD_ISSUE,CRD_APL_NO,CAMS,CARD_ISSUE,CARD_APPLY_NO,
CAMS,CARD_ISSUE,CRD_STLM_MHD_CD,CAMS,CARD_ISSUE,CARD_TYPE,
CAMS,CARD_ISSUE,CRD_APL_TYPE_CD,CAMS,CARD_ISSUE,ISSUE_TYPE,
CAMS,CARD_ISSUE,CRD_APL_RSN_CD,CAMS,CARD_ISSUE,PURPOSE,
CAMS,CARD_ISSUE,CRD_APL_ST_CD,CAMS,CARD_ISSUE,STATUS,
CAMS,CARD_ISSUE,APL_ST_CD,CAMS,CARD_ISSUE,STATUS_AT_CANCEL,
CAMS,CARD_ISSUE,MBR_ID,CAMS,CARD_ISSUE,USER_ID,
CAMS,CARD_ISSUE,ASP_ID,CAMS,CARD_ISSUE,ASP_ID,
CAMS,CARD_ISSUE,KA_ID,CAMS,CARD_ISSUE,KA_ID,
CAMS,CARD_ISSUE,WLLT_MAPNG_ID,CAMS,CARD_ISSUE,MPA_ID,
CAMS,CARD_ISSUE,MB_CRD_PAR_NO,CAMS,CARD_ISSUE,DIGITAL_PAR,
CAMS,CARD_ISSUE,MB_CRD_SVC_ID,CAMS,CARD_ISSUE,DIGITAL_SVC_ID,
CAMS,CARD_ISSUE,MB_CRD_SVC_NM,CAMS,CARD_ISSUE,DIGITAL_SVC_NM,
CAMS,CARD_ISSUE,ENC_RLTG_CRDNO,CAMS,CARD_ISSUE,PHYSICAL_CARD_NO,
CAMS,CARD_ISSUE,RLTG_CRD_PAR_NO,CAMS,CARD_ISSUE,PHYSICAL_PAR,
CAMS,CARD_ISSUE,RLTG_CRD_SVC_ID,CAMS,CARD_ISSUE,PHYSICAL_SVC_ID,
CAMS,CARD_ISSUE,RLTG_CRD_SVC_NM,CAMS,CARD_ISSUE,PHYSICAL_SVC_NM,
CAMS,CARD_ISSUE,CRD_XP_IMPN_YN,CAMS,CARD_ISSUE,CARD_COST_PAID,
CAMS,CARD_ISSUE,RPBL_ACN_TSFR_TRAN_ID,CAMS,CARD_ISSUE,CARD_COST_TRAN_ID,
CAMS,CARD_ISSUE,RPBL_ACN_TSFR_TRAN_ID,CAMS,CARD_ISSUE,,"-- CASE CARD_COST_TRAN_ID WHEN NULL then NULL WHEN '' then NULL else cast(CARD_COST_TRAN_ID as decimal(20,0)) END"
CAMS,CARD_ISSUE,ENC_MB_CRD_CVC_NO,CAMS,CARD_ISSUE,DIGITAL_STATIC_CVC,
CAMS,CARD_ISSUE,RLTG_CRD_ISU_BAT_ID,CAMS,CARD_ISSUE,ISSUE_BATCH_ID,
CAMS,CARD_ISSUE,CSH_IC_APL_YN,CAMS,CARD_ISSUE,ENABLE_FIC,
CAMS,CARD_ISSUE,CRD_XP_TYPE_CD,CAMS,CARD_ISSUE,CARD_COST_TYPE,
CAMS,CARD_ISSUE,CRD_XP_IMPN_PSP_YN,CAMS,CARD_ISSUE,CARD_COST_DELAYED,
CAMS,CARD_ISSUE,MB_PRE_ISU_YN,CAMS,CARD_ISSUE,DIGITAL_PRE_ISSUE,
CAMS,CARD_ISSUE,CRD_APL_CHNL_CD,CAMS,CARD_ISSUE,REQUESTER,
CAMS,CARD_ISSUE,RISU_APL_YN,CAMS,CARD_ISSUE,REISSUED_YN,
CAMS,CARD_ISSUE,OD_CRD_APL_NO,CAMS,CARD_ISSUE,PRE_CARD_APPLY_NO,
CAMS,CARD_ISSUE,RISU_CRD_APL_NO,CAMS,CARD_ISSUE,NEXT_CARD_APPLY_NO,
CAMS,CARD_ISSUE,MB_CRD_EXN_DT,CAMS,CARD_ISSUE,DIGITAL_EXPIRY_DATE,
CAMS,CARD_ISSUE,MB_CRD_DSC_YN,CAMS,CARD_ISSUE,DIGITAL_TERMINATED_YN,
CAMS,CARD_ISSUE,ENC_RSNO,CAMS,CARD_ISSUE,SOCIAL_NO,
CAMS,CARD_ISSUE,CRD_APL_OCR_FILE_EXS_YN,CAMS,CARD_ISSUE,OCR_FILE_EXIST,
CAMS,CARD_ISSUE,OD_PAR_NO,CAMS,CARD_ISSUE,OLD_PAR,
CAMS,CARD_ISSUE,OD_RLTG_CRD_SVC_ID,CAMS,CARD_ISSUE,OLD_PHY_SVC_ID,
CAMS,CARD_ISSUE,OD_MB_CRD_SVC_ID,CAMS,CARD_ISSUE,OLD_DIG_SVC_ID,
CAMS,CARD_ISSUE,OD_RLTG_CRD_SVC_NM,CAMS,CARD_ISSUE,OLD_PHY_SVC_NM,
CAMS,CARD_ISSUE,OD_MB_CRD_SVC_NM,CAMS,CARD_ISSUE,OLD_DIG_SVC_NM,
CAMS,CARD_ISSUE,CRD_XP_IMPN_AMT,CAMS,CARD_ISSUE,CARD_COST_AMOUNT,
CAMS,CARD_ISSUE,CALL_ERR_CD,CAMS,CARD_ISSUE,REASON,
CAMS,CARD_ISSUE,CALL_ERR_MSG_CN,CAMS,CARD_ISSUE,MESSAGE,
CAMS,CARD_ISSUE,RLTG_CRD_DLV_APL_YN,CAMS,CARD_ISSUE,CARD_DELIVERY_REQ_YN,
CAMS,CARD_ISSUE,MB_PRE_ISU_SVC_YN,CAMS,CARD_ISSUE,DIGITAL_PRE_ISSUE_PRODUCT,
CAMS,CARD_ISSUE,APL_CRD_SPC_ATTR_VAL,CAMS,CARD_ISSUE,PRODUCT_FEATURE,
CAMS,CARD_ISSUE,XP_IMPN_ST_CHK_YN,CAMS,CARD_ISSUE,COST_PAY_CHECK_STATUS,
CAMS,CARD_ISSUE,SNBK_CRD_APL_NO,CAMS,CARD_ISSUE,ORG_CARD_APPLY_NO,
CAMS,CARD_ISSUE,RLTG_CRD_RLTM_ISU_YN,CAMS,CARD_ISSUE,PHYSICAL_PERSONAL_YN,
CAMS,CARD_ISSUE,RLTG_CRD_DLV_ST_CD,CAMS,CARD_ISSUE,CARD_STATUS_OF_DELIVERY,
CAMS,CARD_ISSUE,SNBK_RISU_APL_YN,CAMS,CARD_ISSUE,RETURNED_REISSUE_YN,
CAMS,CARD_ISSUE,RLTG_CRD_DSN_YN,CAMS,CARD_ISSUE,PHYSICAL_DEFINED_YN,
CAMS,CARD_ISSUE,CRD_DLV_TYPE_CD,CAMS,CARD_ISSUE,ROUTE_TYPE,
CAMS,CARD_ISSUE,CRD_RISU_RSN_CDNM,CAMS,CARD_ISSUE,REISSUE_REASON,
CAMS,CARD_ISSUE,AFC_GM_CRD_APL_NO,CAMS,CARD_ISSUE,EXT_CARD_APPLY_NO,
CAMS,CARD_ISSUE,CRD_DLV_DTL_VAL,CAMS,CARD_ISSUE,ISSUE_SPEC,
CAMS,CARD_ISSUE,ITNC_STD_USE_YN,CAMS,CARD_ISSUE,ITNC_USE_YN,
CAMS,CARD_ISSUE,WC_STLM_USE_YN,CAMS,CARD_ISSUE,KRW_USE_YN,
CAMS,CARD_ISSUE,ITNC_APPLET_NM,CAMS,CARD_ISSUE,ITNC_BRAN,
CAMS,CARD_ISSUE,RQS_ASP_ID,CAMS,CARD_ISSUE,RQS_ASP_ID,
CAMS,CARD_ISSUE,OVRS_STLM_USE_YN,CAMS,CARD_ISSUE,OVRS_STLM_USE_YN,
CAMS,CARD_ISSUE,RQS_MBR_ID,CAMS,CARD_ISSUE,RQS_MBR_ID,
CAMS,CARD_ISSUE,RQS_KA_ID,CAMS,CARD_ISSUE,RQS_KA_ID,
CAMS,EXT_CARD_MAP,AL_CRD_MAPNG_SNO,CAMS,EXT_CARD_MAP,ID,
CAMS,EXT_CARD_MAP,SYS_CRE_DTTM,CAMS,EXT_CARD_MAP,,"to_timestamp(CREATED_AT, 'yyyy/MM/dd HH:mm:ss.SSS')"
CAMS,EXT_CARD_MAP,SYS_UPD_DTTM,CAMS,EXT_CARD_MAP,,"to_timestamp(UPDATED_AT, 'yyyy/MM/dd HH:mm:ss.SSS')"
CAMS,EXT_CARD_MAP,AFC_CRD_RGNO,CAMS,EXT_CARD_MAP,EXT_CARD_REG_NO,
CAMS,EXT_CARD_MAP,ASP_ID,CAMS,EXT_CARD_MAP,ASP_ID,
CAMS,EXT_CARD_MAP,KA_ID,CAMS,EXT_CARD_MAP,KA_ID,
CAMS,EXT_CARD_MAP,MBR_ID,CAMS,EXT_CARD_MAP,USER_ID,
CAMS,EXT_CARD_MAP,MB_CRD_PAR_NO,CAMS,EXT_CARD_MAP,DIGITAL_PAR,
CAMS,EXT_CARD_MAP,MB_CRD_SVC_ID,CAMS,EXT_CARD_MAP,DIGITAL_SVC_ID,
CAMS,EXT_CARD_MAP,MB_CRD_SVC_NM,CAMS,EXT_CARD_MAP,DIGITAL_SVC_NM,
CAMS,EXT_CARD_MAP,AL_CRD_RPL_NO,CAMS,EXT_CARD_MAP,ALT_NO,
CAMS,EXT_CARD_MAP,AL_CRD_MAPNG_ST_CD,CAMS,EXT_CARD_MAP,STATUS,
CAMS,EXT_CARD_MAP,AL_CRDCO_CDNM,CAMS,EXT_CARD_MAP,EXT_ORG,
CAMS,EXT_CARD_MAP,AL_CRD_SVC_ID,CAMS,EXT_CARD_MAP,EXT_PRODUCT_CODE,
CAMS,ISSUED_CARD_REGISTER,CRD_CONN_SNO,CAMS,ISSUED_CARD_REGISTER,ID,
CAMS,ISSUED_CARD_REGISTER,SYS_CRE_DTTM,CAMS,ISSUED_CARD_REGISTER,,"from_unixtime(unix_timestamp(CREATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,ISSUED_CARD_REGISTER,SYS_UPD_DTTM,CAMS,ISSUED_CARD_REGISTER,,"from_unixtime(unix_timestamp(UPDATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
CAMS,ISSUED_CARD_REGISTER,CRD_REG_DT,CAMS,ISSUED_CARD_REGISTER,REQUEST_DAY,
CAMS,ISSUED_CARD_REGISTER,CRD_STLM_MHD_CD,CAMS,ISSUED_CARD_REGISTER,CARD_TYPE,
CAMS,ISSUED_CARD_REGISTER,CRD_APL_TYPE_CD,CAMS,ISSUED_CARD_REGISTER,ISSUE_TYPE,
CAMS,ISSUED_CARD_REGISTER,REG_CRD_RLTG_TYPE_CD,CAMS,ISSUED_CARD_REGISTER,DGT_PHS_TYPE,
CAMS,ISSUED_CARD_REGISTER,CRD_APL_NO,CAMS,ISSUED_CARD_REGISTER,CARD_APPLY_NO,
